Source Link,Comment,Tag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,স্বাধীনতা মানে ভালো থাকা এবং ভালো রাখা । এবং রাস্তাঘাটে চলাফেরা আরো অনেক পরিবর্তন করা এবং আরো ভদ্র হওয়া । আড্ডার জায়গাতে কমপক্ষে 2-3 হাত দূরে থাকা দরকার,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,আমি চাই বাংলাদেশ একটি নারিতান্ত্রিক সমাজ হোক।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,বর্তমান পুঁজিবাদি সমাজে নারী স্বাধীনতা মানেই নারীকে পন্য মনে করা।,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,"নারীর স্বাধীনতা মানে একজন নারীকে সঠিক মর্যাদা দেয়া। বেহায়াপনা, উদ্দাম চলাফেরা করা নারীর স্বাধীনতা নয়। নারীকে সঠিক মর্যাদা একমাত্র ইসলামই দিয়েছে।",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,হিযাব নারির অধিকার,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,"অবাধ চলাচল কারো স্বধীনতা হতে পারে না। নারীকে তার নারী স্বত্তা ঠিক রেখে চলতে হবে। পুরুষকে নারীর অধিকার ও নারীর মর্যাদা বুঝতে হবে। ধর্ম মানি কি না মানি, সকল ধর্মের প্রতি শ্রদ্ধাশীল থাকতে হবে। সমাজ ও আইন বিঘ্নিত ঘটে এমন কাজ করা থেকে বিরত থাকতে হবে। কারণ স্বাধীনতারও সীমাবদ্ধতা আছে। আর এটা সমাজ ভেদে ভিন্ন হয়। তাই ভিন্নতা মেনে চলার নামই স্বাধীনতা।",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,শিক্ষার্থী মেয়েটি কিন্তু ঠিক বলেছে। তার বলা কথাগুলো যুক্তিযুক্ত।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,নারীর স্বাধীনতা কে দিবে ? নারীই নারীর শত্রু !!,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,নারীর স্বাধীনতা নিয়ে আমি কোনো মন্তব্য করবোনা। করেও লাভ নাই! তবে একটা কথাই বলবো স্বাধীনতার নামে যেনো নারীরাই নারীদেরকে পন্য বানিয়ে না ফেলে। আল্লাহ সবাইকে সঠিক বুঝ দান করুন।,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,"নারীকে আর্থিক ভাবে স্বাধীন হতে , বাহিরে যেতে হতে পারে । এটা দোষের কিছু না । পর্দা নিজে যেতেই পারে",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,হিজাব পরা আপু জন্য আমার দোয়া রইল অনেক সুন্দর জবাব দেওয়ার জন্য প্রশ্নটাকে অনেক সুন্দর ব্যাখ্যা করে জবাব দিয়েছেন,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,পৃথিবীতে সবচেয়ে বেশি নারী সাধিনতা আমেরিকায় আর সেখানেই প্রতিদিন নারী ধর্ষণের সংখ্যা ২৪০০। তাহলে নারী স্বাধীনতা আসলে কি???,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,বাংলাদেশের মেয়েরা বেশি স্বাধীন পাকিস্তানি মেয়েদের থেকে. কিন্তু দেখা গেছে যে পাকিস্তানের মেয়েরা আমাদের বাংলাদেশের মেয়েদের থেকে বেশি এগিয়ে.,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,"নারীর স্বাধীনতাকে প্রাধান্য দেওয়া এখনই সময়। এতে সমাজের কুসংস্কার, ভন্ড পুরুষদের মুখোশ উন্মোচন হয়ে আসবে এবং স্বাধীনতাকে অপব্যবহার করা অমানুষের কাজ। এই দিক দিয়ে নারীপুরুষ নির্বিশেষে সচেতন হওয়া উচিত। আমরা অসংখ্য দেখে থাকি, জ্ঞানের প্রভাবে মানুষ বেশি স্বাধীনতা পেলে তা অপব্যবহার করে অপরাধ জগতে পা বাড়াতে।",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=LZlO0n8eiHY,ধর্মান্ধদের নারীর স্বাধীনতা নিয়ে কথা বলা অন্ধের দেশে আয়না বিক্রি করা একই কথা।,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,পিতৃতন্ত্র বলে কিছু নেই।  শুধুমাত্র শ্রেণিবিন্যাস ছিল যেখানে নারীরা শুরু থেকেই এর একটি অংশ ছিল।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"সংস্কৃতি মানুষকে তৈরি করে না, মানুষ সংস্কৃতি তৈরি করে",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,এটা একেবারে সঠিক ম্যাম নারীবাদ গুরুত্বপূর্ণ ️,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"দুর্দান্ত অনুপ্রেরণামূলক, সুন্দর অর্জন, এবং আপনার জ্ঞান এবং দৃষ্টিভঙ্গিতে পূর্ণ বক্তৃতা দেখার দুর্দান্ত অভিজ্ঞতা...আমি আপনার বই পড়তে এবং অনুপ্রাণিত হতে খুব উত্তেজিত...ভগবান আপনাকে সম্মানিত করুন ম্যাডাম...⚘️⚘️⚘️",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"তার কথা সত্যিই সুন্দর ছিল, তিনি অনেক ভালো পয়েন্ট নিয়ে কথা বলেছেন আমি শুধু আশা করি একদিন আমরা পুরুষ ও মহিলাদের জন্য সমগ্র বিশ্বে সমান অধিকার পাব",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,নারীবাদের প্রকৃত অর্থ এটাই… লোকেরা (পুরুষ এবং মহিলা উভয়ই) তাদের সুবিধামত কীভাবে এটি পরিবর্তন করে তা নিয়ে আমি দুঃখিত।,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,ধন্যবাদ ম্যাম আপনার কারনে আমাদের মত মহিলারা সুযোগ পেতে পারে।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,ধন্যবাদ । আপনি শান্তিতে থাকুন । আপনি যে কাজটি রেখে গেছেন তা আন্তর্জাতিকভাবে অনেক নারী ও পুরুষকে অনুপ্রাণিত করেছে কারণ আপনি অন্যদের অনুপ্রাণিত করার জন্য আপনার জীবনের উদাহরণ স্থাপন করেছেন।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,আমি একজন সোজা মানুষ এবং আমি বিরক্ত বিষাক্ত পুরুষত্ব নিয়ে । আমি আনন্দিত যে নারীবাদ বিদ্যমান।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,নারীবাদ শব্দটি নিজেই পক্ষপাতদুষ্ট। এটা সবার জন্য কিভাবে হতে পারে? বরং সবার জন্য মানবতাবাদ।,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,দুর্দান্ত ব্যাখ্যা এবং সত্যই অন্তর্দৃষ্টিপূর্ণ,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,নারীবাদ লিঙ্গ সমতার জন্য।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"খুবই অনুপ্রেরণাদায়ক, কৃতজ্ঞ, আপনি সর্বদা আগামী প্রজন্মের মধ্যে চিরকাল বেঁচে থাকবেন",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,আমি আপনাকে ভালোবাসি ম্যাডাম। আপনি সর্বদা লক্ষ লক্ষ মানুষের হৃদয়ে থাকবেন যারা আপনাকে শুনেছেন এবং কখনও আপনাকে শুনবেন এবং আপনার পথে হাঁটবেন। যদি আপনার সাথে দেখা করতে পারতাম,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,সবার জন্য নারীবাদের পরিবর্তে নারী-পুরুষের সমতা কেমন হবে?,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,দোস্ত নারীবাদ সমতা ছাড়া আর কিছুই নয়,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,প্রকৃত নারীবাদ আন্দোলন শুরু হয়েছিল নারী পুরুষের সমতার জন্য কিন্তু এখন তা শুধুই নারীর শ্রেষ্ঠত্ব। এখন তা বদলে গেছে বৈপ্লবিক নারীবাদে,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"খুব ভালো. তিনি আমাদের সংস্কৃতিতে পুরুষদের এবং তাদের চরিত্র এবং বিশেষাধিকার সম্পর্কে তার বর্ণনায় খুব সঠিক। আমি খুব নিশ্চিত যে আমাদের সমাজে যদি আরও নারীবাদ থাকত যে আমাদের আরও সমতা এবং কম আধিপত্য থাকবে। আরও শান্তি এবং কম যুদ্ধ। আরও সহযোগিতা এবং কম সংঘর্ষ। বেশি সমাজতন্ত্র এবং কম পুঁজিবাদ। পরিবেশের প্রতি বেশি সম্মান এবং আমাদের সম্পদের কম শোষণ। মহিলাদের আরও বোঝা এবং কম বিষাক্ত পুরুষত্ব। বেশি লালন-পালন করা এবং নারীদের কম সুবিধা নেওয়া। সব মিলিয়ে, আরো নারীবাদের সাথে, আমাদের পৃথিবী হবে নিরাপদ, আরো সমান এবং উন্নতির সম্ভাবনা বেশি।",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"আমি মনে করি শিশু হিসাবে আমরা সবাই জানতাম যে আমাদের ভিতরে নারীবাদ ওরফে সমতা রয়েছে, যে যখন আমাদের লিঙ্গের কারণে কিছু অস্বীকার করা হয়েছিল, তখন মনে হয়েছিল এটি ভুল ছিল। আমরা পৃথিবীতে সমানভাবে এসেছি, কিন্তু এমন একটি পিতৃতন্ত্রের মধ্যে বড় হয়েছি যা কখনও কখনও এত সূক্ষ্ম হয় যে এটি আমাদের কাছে বার্তা পাঠায় যে আমরা পুরুষদের মতো একই স্বাধীনতা বা অধিকার পাই না।",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,ইনি সেই ভদ্রমহিলা যাকে আমি সত্যিই আমার হৃদয়ের গভীর থেকে অনেক ভালবাসি,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,আমি তার অনুসারী। তিনি একজন মানুষকে সবার চেয়ে বেশি চেনেন তিনি ঠিক আমার মায়ের মতোই আপনার প্রতি খুব শ্রদ্ধা ম্যাম,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,ম্যাম প্রতিদিন আমার অধিকারের জন্য লড়াই করে|আপনি আমার আদর্শ,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,ম্যাম আমরা কি নারীবাদ সাম্যবাদ বলতে পারি?,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,আমাদের পুরুষ-প্রধান সমাজ ও সংস্কৃতিতে নারীবাদ শব্দটি অনেক গুরুত্বপূর্ণ।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"আমরা পুরুষদের ঘৃণা করি না কিন্তু আমরা যা ঘৃণা করি তা হল পিতৃতন্ত্র। তাই নারীবাদ যে ""নারী শ্রেষ্ঠত্ব"" সম্পর্কে চিন্তা করা সম্পূর্ণ ভুল যখন আমরা যা করি তা হল ""নারীকে প্রান্তিককরণ"" নিয়ে সমালোচনা করা।",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"আপনি একজন সত্যিকারের অনুপ্রেরণা ..আমি আপনার কর্মশালায় উপস্থিত হয়ে ধন্য হয়েছি। ধন্যবাদ ম্যাডামকে পিতৃতন্ত্রের অন্ধকার এবং যেকোনো ধরনের অন্যায়, বৈষম্য দেখানোর জন্য। আরও শিখতে চাই এবং যে কোনও উপায়ে কিছু অবদান রাখতে চাই।",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"এমন অনেক সুযোগ-সুবিধা আছে যা পুরুষদের আছে এবং নারীদের নেই। তা সিদ্ধান্ত গ্রহণ, প্রজনন অধিকার, আর্থিক। চারপাশে অসংখ্য উদাহরণ ও ঘটনা রয়েছে।",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"স্বামী অসুস্থ হলে স্ত্রীকে কাজ করতে হবে, সন্তান ও স্বামীর দেখাশোনা করতে হবে এবং তাদের খাওয়াতে হবে, কেমন হবে স্ত্রী অসুস্থ হলে আপনিও তাই করবেন",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"মহিলা এবং পুরুষের মধ্যে বেতন আলাদা, এমনকি তাদের উভয়কে একসাথে কাজ করতে হবে",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,শুধু অর্ধেক নয়.. সমগ্র মানবতার পিতৃতন্ত্র মেনে নেওয়া উচিত নয়।,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,আপনাকে সালাম ম্যাডাম. আপনি সেরা |এটাই নারীবাদের শ্রেষ্ঠ সংজ্ঞা আমাদের সমাজকে এটা বোঝার চেষ্টা করা উচিত তাদের উচিত নারীদের সেই জায়গা দেওয়া যা তার প্রাপ্য,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"তারা তাদের পুরো বাড়ির দায়িত্ব নেয়, বাড়ির সমস্ত কাজ করে যা অনেকের মনে হয় সহজ.....কিন্তু এটি নিজেই একটি বড় দায়িত্ব...কিন্তু আপনি কখনই জানেন না যতক্ষণ না আপনি এটির মুখোমুখি হন ..",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"যারা সমতা সমর্থন করে না ..তারা নিশ্চিতভাবে বর্ণপ্রথা, পিতৃতন্ত্রকে সমর্থন করে",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"আমি ভদ্রমহিলা এবং তার কয়েকটি পয়েন্টকে সম্পূর্ণভাবে সম্মান করি তবে এটি কেবল ""শব্দ"" এবং এটি কিছুই পরিবর্তন করবে না। বর্তমান পরিস্থিতি বললে সমস্যার সমাধান হবে না এবং মানুষ সহজেই ভুলে যায়। আমি আশা করি তিনি কিছু অবস্থান নেবেন এবং সমস্যা সমাধানের জন্য ভবিষ্যতে কিছু বাস্তব জিনিস দেখা যাবে।",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.youtube.com/watch?v=HmmvM1NOI1s,"আপনি একেবারে সঠিক. শুধুমাত্র তার বক্তৃতা সাহায্য করবে না. এটা শুধু শব্দ. এটা আমরা, আমাদের প্রত্যেককে তার কথা বুঝতে হবে এবং আমাদের উপলব্ধি পরিবর্তন করতে হবে।",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,"ভদ্র মানুষের জন্য যেমন শালীন হওয়া উচিত, এটি পুরুষতন্ত্র যা আমাদের বিশ্বাস করে যখন পুরুষরা শালীন হয় তখন তারা একটি পুরস্কারের যোগ্য",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,"হুবহু ! ওহ, আজ কাউকে ধর্ষণ না করার জন্য তুমি! 🙄",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,না তারা কোন পুরস্কারের যোগ্য নয় … আমি শুধু বলছি যে ভাল পুরুষরা অস্তিত্বহীন নয় … এবং আমরা তাদের সাথে একটি বন্ধন রাখতে পারি … এবং কখনও কখনও তারা আমাদেরও রক্ষা করে … আমি শুধু বলতে চাই যে এটি কেবল মহিলারাই নয় যারা রক্ষা করে আমরা নিরাপদ … জীবন কালো এবং সাদা নয় … প্রতিটি লিঙ্গের মধ্যে ভাল এবং খারাপ মানুষ আছে … এবং সেই ভারসাম্য নারীবাদের উপলব্ধিতে গুরুত্বপূর্ণ ..,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr," শুধুমাত্র মহিলারাই মহিলাদের সুরক্ষিত রাখে ... এটি আসলে ভুল ... এটি আপনার সামাজিক বৃত্তের উপর নির্ভর করে, আপনার বন্ধুরা আপনাকে সুরক্ষিত রাখে এবং তারা পুরুষ বা মহিলা হতে পারে ... এটি একটি খুব সংকীর্ণ আখ্যান বলা যে শুধুমাত্র মহিলারা মহিলাদের সুরক্ষিত রাখে ... এটি নয় সত্য না ! ভালো মানুষ আপনাকে নিরাপদ রাখে (ভালো মানুষ যেকোনো লিঙ্গের হতে পারে)",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,তাই আপনি চান শুধুমাত্র যারা আপনার সাথে একমত তারাই মন্তব্য করুক... ভিন্ন দৃষ্টিকোণ আছে এমন কেউ মন্তব্য করবেন না? তাই আপনি পোস্টে একটি দাবিত্যাগ করুন - শুধুমাত্র যারা 100% মন্তব্যে একমত ...,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,"যখন মহিলারা তা করে, তখন এটি আমাকে আরও বিরক্ত করে।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,ভাল পরিত্রাণ! এবং ধন্যবাদ আপনি নিরাপদ,positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,মেয়েদের অন্য কোন উপায় নেই। এটি একটি সাধারণ থিম যা আমি শুনেছি। কয়েক বার.,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,"আরও, যখন মহিলারা বলে একজন পুরুষ তাদের আঘাত করেছে, তখন পুরুষরা বেশি বিরক্ত হয় যে আমরা যে সহিংসতার চেয়ে আমাদের ভয়েস ব্যবহার করি। যখন আপনি সহিংসতার চেয়ে পুরুষ সহিংসতার প্রতি মহিলাদের প্রতিক্রিয়া দ্বারা বেশি বিরক্ত হন।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,সমস্ত পুরুষকে ইঙ্গিত করবেন না 🙄🙄,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,"আমরা শুধু একে অপরকে নিরাপদ রাখি না, আমরা একে অপরকে বাঁচিয়ে রাখি... সবসময় মহিলারাই জিজ্ঞেস করে... ""তুমি কি খেয়েছ?"" আমি একবারও একজন লোক আমাকে জিজ্ঞাসা করিনি যে আমি ক্ষুধার্ত কিনা।",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,"হ্যাঁ, বিশেষ করে ঠাকুরমা❤️",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,"অভিশাপ, এবং ট্র্যাজেডি হল, তারা আশা করে যে আপনি তাদের খাওয়াবেন, আপনার নিজের ক্ষুধা সম্পর্কে ন্যূনতম কৌতূহলী নয় 😓",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,এই সব কিছু,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,পুরুষরা নারীকে নিরাপদ রাখে...কার থেকে 😂😂😂?!,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,"হ্যাঁ!!!! ""পুরুষদের দিতে হবে এবং রক্ষা করতে হবে"" পরিবার তারা আমাদের সবচেয়ে বড় হুমকি। কার হাত থেকে আমাদের রক্ষা করবেন? কিসে?",negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,আমি যখনই একটি উবার নিই তখন আমাকে আমার অবস্থান বন্ধুর সাথে শেয়ার করতে হয়,negative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,"এখন ডিভোর্স হয়ে গেছে...সবকিছুর মধ্যেই, আমার এক্স এবং আমি একটা 'পাবলিক' (কারণ আমি একা থাকতে ভয় পাই) রেস্তোরাঁয় গিয়েছিলাম কথা বলার জন্য...সে বেশিরভাগ কথা বলেছিল এবং আমি শুধু মাথা নেড়েছিলাম। একজন মহিলা আমাদের টেবিলে এসে আমার হাতের নীচে একটি বিজনেস কার্ড ছিঁড়ে দিলেন। এটি একটি বিবাহবিচ্ছেদ আইনজীবী ছিল. তিনি স্পষ্টতই আমার শরীরের ভাষা (এবং আমার এক্স) পড়েন এবং নতুন আমার সাহায্যের প্রয়োজন! এটা অবশ্যই নারী যারা সবসময় আমার পিছনে ছিল.",neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,"আমার মা বা মহিলা বন্ধুরা একমাত্র মানুষ যারা আমাকে নিরাপদ রেখেছে। এবং যদি একজন ব্যক্তি আমার অবস্থান পরীক্ষা করে থাকে, তবে এটি কখনই নিরাপত্তার বিষয়ে ছিল না, আরও বেশি নিয়ন্ত্রণ।",positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/C6EKPBlMEf_/?igsh=cXYyYzFoMmUyMzRr,প্রাচীন গ্রীক পুরাণের আমাজন যোদ্ধা নারীদের মতো,neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
